session_id,developer_id,user_segment,task_id,suggestion_id,timestamp,language,model_version,latency_ms,suggestion_length,final_code_length,accepted,edited_after_accept,ignored,compile_success,test_pass,error_type,hallucination_flag
1,14,intermediate,62,22,2025-12-05T22:57:41.902592,python,model_v2,809,21,16,True,True,False,True,True,none,False
1,14,intermediate,62,23,2025-12-05T23:03:15.902592,python,model_v2,692,36,49,False,False,True,False,False,syntax_error,True
1,14,intermediate,62,24,2025-12-05T22:58:14.902592,python,model_v2,541,30,38,False,False,False,True,False,logical_bug,False
1,14,intermediate,62,25,2025-12-05T23:04:10.902592,python,model_v2,626,17,34,False,False,True,True,True,none,False
1,14,intermediate,62,26,2025-12-05T23:21:14.902592,python,model_v2,675,13,10,False,False,False,True,True,none,False
1,14,intermediate,62,27,2025-12-05T23:16:46.902592,python,model_v2,588,31,36,True,False,False,True,False,logical_bug,False
1,14,intermediate,62,28,2025-12-05T23:03:56.902592,python,model_v2,897,18,14,True,True,False,True,False,logical_bug,False
2,124,beginner,4,1,2025-12-05T22:58:47.902592,python,model_v1,946,16,35,False,False,True,True,True,none,False
2,124,beginner,4,2,2025-12-05T22:58:49.902592,python,model_v1,946,38,36,False,False,True,True,True,none,False
2,124,beginner,4,3,2025-12-05T23:00:52.902592,python,model_v1,987,7,20,True,True,False,False,False,logical_bug,False
2,124,beginner,4,4,2025-12-05T23:00:12.902592,python,model_v1,800,9,16,False,False,False,True,False,logical_bug,False
2,124,beginner,4,5,2025-12-05T22:58:56.902592,python,model_v1,886,10,20,True,True,False,True,False,logical_bug,False
2,124,beginner,4,6,2025-12-05T23:02:11.902592,python,model_v1,722,30,45,True,False,False,True,True,none,False
2,124,beginner,4,7,2025-12-05T23:04:19.902592,python,model_v1,751,21,21,False,False,True,False,False,runtime_error,False
2,124,beginner,4,8,2025-12-05T23:03:30.902592,python,model_v1,770,9,13,True,False,False,False,False,syntax_error,False
2,124,beginner,4,9,2025-12-05T23:02:54.902592,python,model_v1,1169,14,14,False,False,False,True,True,none,False
2,124,beginner,4,10,2025-12-05T23:04:41.902592,python,model_v1,901,11,26,True,True,False,False,False,syntax_error,False
2,124,beginner,4,11,2025-12-05T23:01:00.902592,python,model_v1,793,25,23,True,True,False,True,True,none,False
2,124,beginner,4,12,2025-12-05T23:00:00.902592,python,model_v1,920,23,35,True,True,False,True,False,logical_bug,False
3,119,beginner,68,1,2025-12-05T23:01:39.902592,javascript,model_v1,1272,6,6,False,False,True,True,True,none,False
3,119,beginner,68,2,2025-12-05T23:02:32.902592,javascript,model_v1,683,13,10,True,False,False,True,False,logical_bug,False
3,119,beginner,68,3,2025-12-05T23:04:08.902592,javascript,model_v1,683,34,37,False,False,True,False,False,logical_bug,True
3,119,beginner,68,4,2025-12-05T23:03:42.902592,javascript,model_v1,872,33,52,True,True,False,True,True,none,False
3,119,beginner,68,5,2025-12-05T23:02:28.902592,javascript,model_v1,586,35,34,True,True,False,True,True,none,False
3,119,beginner,68,6,2025-12-05T23:04:00.902592,javascript,model_v1,692,19,19,False,False,False,True,True,none,False
3,119,beginner,68,7,2025-12-05T23:05:26.902592,javascript,model_v1,1111,15,22,False,False,True,True,True,none,False
3,119,beginner,68,8,2025-12-05T23:07:28.902592,javascript,model_v1,673,27,36,False,False,True,True,True,none,False
3,119,beginner,68,9,2025-12-05T23:08:09.902592,javascript,model_v1,959,29,37,True,False,False,False,False,syntax_error,False
3,119,beginner,68,10,2025-12-05T23:09:25.902592,javascript,model_v1,745,37,55,True,True,False,True,False,logical_bug,False
3,119,beginner,68,11,2025-12-05T23:04:03.902592,javascript,model_v1,1023,38,33,True,True,False,False,False,logical_bug,False
3,119,beginner,68,12,2025-12-05T23:07:49.902592,javascript,model_v1,540,25,23,True,True,False,True,False,logical_bug,False
3,119,beginner,68,13,2025-12-05T23:07:29.902592,javascript,model_v1,764,37,37,True,False,False,False,False,logical_bug,True
3,119,beginner,68,14,2025-12-05T23:07:15.902592,javascript,model_v1,827,28,30,True,False,False,True,True,none,False
3,119,beginner,68,15,2025-12-05T23:12:41.902592,javascript,model_v1,738,10,28,False,False,True,True,False,logical_bug,False
3,119,beginner,68,16,2025-12-05T23:13:16.902592,javascript,model_v1,976,37,42,False,False,True,True,True,none,False
3,119,beginner,68,17,2025-12-05T23:13:31.902592,javascript,model_v1,866,9,6,False,False,True,True,True,none,False
3,119,beginner,68,18,2025-12-05T23:07:53.902592,javascript,model_v1,928,20,33,True,False,False,False,False,logical_bug,False
3,119,beginner,68,19,2025-12-05T23:07:56.902592,javascript,model_v1,918,32,28,False,False,True,True,True,none,False
3,119,beginner,68,20,2025-12-05T23:19:31.902592,javascript,model_v1,929,8,9,True,False,False,True,False,logical_bug,False
3,119,beginner,68,21,2025-12-05T23:15:47.902592,javascript,model_v1,810,13,8,True,False,False,False,False,logical_bug,False
3,119,beginner,68,22,2025-12-05T23:08:03.902592,javascript,model_v1,499,5,6,False,False,False,False,False,runtime_error,False
3,119,beginner,68,23,2025-12-05T23:18:03.902592,javascript,model_v1,1049,7,13,True,True,False,True,False,logical_bug,False
3,119,beginner,68,24,2025-12-05T23:17:16.902592,javascript,model_v1,724,6,12,False,False,True,True,False,logical_bug,False
4,24,beginner,42,1,2025-12-05T23:05:03.902592,typescript,model_v1,908,7,17,True,False,False,False,False,syntax_error,False
4,24,beginner,42,2,2025-12-05T23:04:54.902592,typescript,model_v1,759,31,30,False,False,True,False,False,logical_bug,False
4,24,beginner,42,3,2025-12-05T23:06:14.902592,typescript,model_v1,904,13,31,True,True,False,True,False,logical_bug,False
4,24,beginner,42,4,2025-12-05T23:08:11.902592,typescript,model_v1,907,21,28,True,True,False,True,True,none,False
4,24,beginner,42,5,2025-12-05T23:06:06.902592,typescript,model_v1,1011,26,31,False,False,True,True,True,none,False
4,24,beginner,42,6,2025-12-05T23:06:06.902592,typescript,model_v1,539,26,28,True,True,False,True,True,none,False
4,24,beginner,42,7,2025-12-05T23:08:40.902592,typescript,model_v1,902,25,37,False,False,True,True,False,logical_bug,False
4,24,beginner,42,8,2025-12-05T23:09:06.902592,typescript,model_v1,678,23,33,True,True,False,False,False,runtime_error,False
4,24,beginner,42,9,2025-12-05T23:12:28.902592,typescript,model_v1,937,34,41,False,False,False,True,False,logical_bug,False
4,24,beginner,42,10,2025-12-05T23:09:46.902592,typescript,model_v1,941,6,2,False,False,True,True,True,none,False
4,24,beginner,42,11,2025-12-05T23:07:04.902592,typescript,model_v1,990,7,20,True,False,False,False,False,runtime_error,False
4,24,beginner,42,12,2025-12-05T23:09:30.902592,typescript,model_v1,984,13,23,True,True,False,False,False,runtime_error,False
4,24,beginner,42,13,2025-12-05T23:17:21.902592,typescript,model_v1,915,19,21,False,False,False,True,False,logical_bug,False
4,24,beginner,42,14,2025-12-05T23:05:43.902592,typescript,model_v1,968,31,39,True,True,False,False,False,syntax_error,False
4,24,beginner,42,15,2025-12-05T23:13:18.902592,typescript,model_v1,716,33,52,True,True,False,True,True,none,False
4,24,beginner,42,16,2025-12-05T23:16:49.902592,typescript,model_v1,888,21,27,True,True,False,False,False,syntax_error,False
4,24,beginner,42,17,2025-12-05T23:06:31.902592,typescript,model_v1,615,11,13,True,True,False,True,True,none,False
4,24,beginner,42,18,2025-12-05T23:09:56.902592,typescript,model_v1,726,34,44,False,False,True,False,False,runtime_error,True
4,24,beginner,42,19,2025-12-05T23:12:23.902592,typescript,model_v1,956,35,38,False,False,True,False,False,syntax_error,False
4,24,beginner,42,20,2025-12-05T23:15:20.902592,typescript,model_v1,803,15,24,False,False,True,True,True,none,False
4,24,beginner,42,21,2025-12-05T23:08:11.902592,typescript,model_v1,839,39,56,False,False,True,True,True,none,False
4,24,beginner,42,22,2025-12-05T23:06:45.902592,typescript,model_v1,752,29,35,True,True,False,True,True,none,False
4,24,beginner,42,23,2025-12-05T23:21:09.902592,typescript,model_v1,878,29,48,False,False,True,False,False,syntax_error,False
4,24,beginner,42,24,2025-12-05T23:22:16.902592,typescript,model_v1,676,26,40,False,False,True,False,False,runtime_error,False
4,24,beginner,42,25,2025-12-05T23:19:10.902592,typescript,model_v1,885,19,38,False,False,True,False,False,syntax_error,False
4,24,beginner,42,26,2025-12-05T23:24:27.902592,typescript,model_v1,786,5,3,True,False,False,True,False,logical_bug,False
4,24,beginner,42,27,2025-12-05T23:18:10.902592,typescript,model_v1,583,13,18,False,False,True,True,False,logical_bug,False
4,24,beginner,42,28,2025-12-05T23:30:29.902592,typescript,model_v1,964,13,8,True,True,False,True,False,logical_bug,False
4,24,beginner,42,29,2025-12-05T23:25:47.902592,typescript,model_v1,916,5,21,False,False,False,True,True,none,False
4,24,beginner,42,30,2025-12-05T23:24:01.902592,typescript,model_v1,783,20,15,False,False,True,True,True,none,False
4,24,beginner,42,31,2025-12-05T23:32:27.902592,typescript,model_v1,1054,13,13,False,False,True,False,False,runtime_error,False
4,24,beginner,42,32,2025-12-05T23:15:51.902592,typescript,model_v1,559,20,24,True,False,False,True,True,none,False
4,24,beginner,42,33,2025-12-05T23:17:30.902592,typescript,model_v1,625,19,34,False,False,True,True,True,none,False
4,24,beginner,42,34,2025-12-05T23:25:10.902592,typescript,model_v1,590,7,11,False,False,True,True,True,none,False
4,24,beginner,42,35,2025-12-05T23:09:29.902592,typescript,model_v1,938,24,19,True,False,False,True,True,none,False
4,24,beginner,42,36,2025-12-05T23:39:04.902592,typescript,model_v1,847,22,30,True,False,False,True,True,none,False
4,24,beginner,42,37,2025-12-05T23:38:19.902592,typescript,model_v1,771,39,52,False,False,True,True,True,none,False
4,24,beginner,42,38,2025-12-05T23:18:49.902592,typescript,model_v1,902,17,33,True,True,False,False,False,runtime_error,False
4,24,beginner,42,39,2025-12-05T23:35:41.902592,typescript,model_v1,972,35,41,False,False,True,False,False,logical_bug,False
4,24,beginner,42,40,2025-12-05T23:36:37.902592,typescript,model_v1,778,10,19,True,False,False,False,False,runtime_error,False
5,117,expert,41,1,2025-12-05T23:07:31.902592,go,model_v1,512,20,33,True,True,False,True,True,none,False
5,117,expert,41,2,2025-12-05T23:08:31.902592,go,model_v1,1016,8,4,True,True,False,True,False,logical_bug,False
5,117,expert,41,3,2025-12-05T23:08:14.902592,go,model_v1,933,6,13,False,False,True,True,False,logical_bug,False
5,117,expert,41,4,2025-12-05T23:07:45.902592,go,model_v1,818,18,19,True,True,False,False,False,runtime_error,False
5,117,expert,41,5,2025-12-05T23:11:41.902592,go,model_v1,835,22,22,True,True,False,True,True,none,False
5,117,expert,41,6,2025-12-05T23:09:44.902592,go,model_v1,965,16,23,False,False,False,True,True,none,False
5,117,expert,41,7,2025-12-05T23:08:53.902592,go,model_v1,891,6,3,True,True,False,True,False,logical_bug,False
5,117,expert,41,8,2025-12-05T23:09:51.902592,go,model_v1,1028,5,5,False,False,True,False,False,syntax_error,False
5,117,expert,41,9,2025-12-05T23:13:16.902592,go,model_v1,927,25,42,False,False,True,False,False,logical_bug,False
5,117,expert,41,10,2025-12-05T23:12:24.902592,go,model_v1,1157,32,49,True,False,False,True,False,logical_bug,False
5,117,expert,41,11,2025-12-05T23:14:23.902592,go,model_v1,1037,39,46,True,True,False,True,True,none,False
5,117,expert,41,12,2025-12-05T23:08:37.902592,go,model_v1,766,19,30,False,False,False,True,False,logical_bug,False
5,117,expert,41,13,2025-12-05T23:15:34.902592,go,model_v1,851,30,44,False,False,True,True,False,logical_bug,False
5,117,expert,41,14,2025-12-05T23:08:38.902592,go,model_v1,838,10,18,False,False,True,False,False,runtime_error,False
5,117,expert,41,15,2025-12-05T23:20:46.902592,go,model_v1,819,39,38,True,True,False,True,True,none,False
5,117,expert,41,16,2025-12-05T23:18:28.902592,go,model_v1,581,26,25,False,False,True,False,False,logical_bug,True
5,117,expert,41,17,2025-12-05T23:18:21.902592,go,model_v1,687,5,13,False,False,False,True,False,logical_bug,False
5,117,expert,41,18,2025-12-05T23:25:08.902592,go,model_v1,802,18,36,True,False,False,True,True,none,False
5,117,expert,41,19,2025-12-05T23:10:38.902592,go,model_v1,896,23,34,False,False,True,False,False,logical_bug,False
5,117,expert,41,20,2025-12-05T23:12:21.902592,go,model_v1,1065,18,35,False,False,True,True,False,logical_bug,False
5,117,expert,41,21,2025-12-05T23:26:04.902592,go,model_v1,854,35,40,False,False,False,False,False,runtime_error,False
5,117,expert,41,22,2025-12-05T23:11:21.902592,go,model_v1,793,23,35,False,False,True,True,False,logical_bug,False
5,117,expert,41,23,2025-12-05T23:09:49.902592,go,model_v1,1135,35,54,False,False,False,True,True,none,False
5,117,expert,41,24,2025-12-05T23:22:48.902592,go,model_v1,977,18,22,False,False,False,True,True,none,False
5,117,expert,41,25,2025-12-05T23:18:08.902592,go,model_v1,891,19,33,True,False,False,True,False,logical_bug,False
5,117,expert,41,26,2025-12-05T23:15:23.902592,go,model_v1,633,9,15,False,False,True,True,True,none,False
5,117,expert,41,27,2025-12-05T23:22:35.902592,go,model_v1,762,31,37,True,True,False,False,False,logical_bug,False
5,117,expert,41,28,2025-12-05T23:22:28.902592,go,model_v1,556,14,14,True,False,False,False,False,syntax_error,False
5,117,expert,41,29,2025-12-05T23:33:48.902592,go,model_v1,992,13,23,False,False,True,True,True,none,False
5,117,expert,41,30,2025-12-05T23:25:07.902592,go,model_v1,474,39,54,False,False,True,True,True,none,False
5,117,expert,41,31,2025-12-05T23:14:33.902592,go,model_v1,1007,34,38,False,False,True,True,True,none,False
5,117,expert,41,32,2025-12-05T23:32:22.902592,go,model_v1,827,25,21,False,False,True,False,False,logical_bug,False
5,117,expert,41,33,2025-12-05T23:13:12.902592,go,model_v1,860,12,11,True,True,False,True,True,none,False
5,117,expert,41,34,2025-12-05T23:32:23.902592,go,model_v1,1023,34,43,True,True,False,True,True,none,False
5,117,expert,41,35,2025-12-05T23:15:30.902592,go,model_v1,719,35,31,False,False,True,True,True,none,False
5,117,expert,41,36,2025-12-05T23:28:07.902592,go,model_v1,815,36,40,True,False,False,True,False,logical_bug,False
5,117,expert,41,37,2025-12-05T23:16:02.902592,go,model_v1,938,9,27,True,True,False,True,False,logical_bug,False
5,117,expert,41,38,2025-12-05T23:21:47.902592,go,model_v1,923,12,8,False,False,True,True,False,logical_bug,False
6,70,beginner,12,1,2025-12-05T23:11:10.902592,javascript,model_v2,391,34,32,False,False,True,True,True,none,False
6,70,beginner,12,2,2025-12-05T23:12:02.902592,javascript,model_v2,986,6,19,False,False,True,False,False,syntax_error,False
6,70,beginner,12,3,2025-12-05T23:11:52.902592,javascript,model_v2,633,31,26,False,False,True,True,True,none,False
6,70,beginner,12,4,2025-12-05T23:11:13.902592,javascript,model_v2,607,32,42,True,False,False,True,False,logical_bug,False
6,70,beginner,12,5,2025-12-05T23:12:56.902592,javascript,model_v2,588,28,37,True,False,False,True,True,none,False
6,70,beginner,12,6,2025-12-05T23:14:38.902592,javascript,model_v2,706,25,21,True,False,False,True,False,logical_bug,False
6,70,beginner,12,7,2025-12-05T23:14:24.902592,javascript,model_v2,577,11,13,False,False,True,True,True,none,False
6,70,beginner,12,8,2025-12-05T23:15:12.902592,javascript,model_v2,765,25,32,False,False,True,True,True,none,False
6,70,beginner,12,9,2025-12-05T23:14:32.902592,javascript,model_v2,745,14,12,True,False,False,True,True,none,False
6,70,beginner,12,10,2025-12-05T23:11:25.902592,javascript,model_v2,464,33,32,False,False,False,True,True,none,False
6,70,beginner,12,11,2025-12-05T23:12:38.902592,javascript,model_v2,608,31,29,True,False,False,False,False,syntax_error,True
6,70,beginner,12,12,2025-12-05T23:17:22.902592,javascript,model_v2,333,31,49,True,True,False,True,True,none,False
6,70,beginner,12,13,2025-12-05T23:23:07.902592,javascript,model_v2,680,20,32,True,True,False,False,False,syntax_error,False
6,70,beginner,12,14,2025-12-05T23:19:24.902592,javascript,model_v2,566,11,29,False,False,True,True,True,none,False
6,70,beginner,12,15,2025-12-05T23:20:21.902592,javascript,model_v2,535,33,34,False,False,False,False,False,runtime_error,False
6,70,beginner,12,16,2025-12-05T23:22:40.902592,javascript,model_v2,619,13,27,True,True,False,True,True,none,False
6,70,beginner,12,17,2025-12-05T23:16:20.902592,javascript,model_v2,667,21,30,True,True,False,False,False,runtime_error,False
6,70,beginner,12,18,2025-12-05T23:26:06.902592,javascript,model_v2,553,17,12,True,False,False,False,False,runtime_error,False
6,70,beginner,12,19,2025-12-05T23:14:24.902592,javascript,model_v2,620,26,23,True,False,False,True,True,none,False
6,70,beginner,12,20,2025-12-05T23:19:50.902592,javascript,model_v2,1071,35,53,False,False,True,True,False,logical_bug,False
6,70,beginner,12,21,2025-12-05T23:17:22.902592,javascript,model_v2,666,12,23,True,False,False,True,True,none,False
6,70,beginner,12,22,2025-12-05T23:23:23.902592,javascript,model_v2,651,15,27,False,False,False,False,False,logical_bug,False
6,70,beginner,12,23,2025-12-05T23:23:13.902592,javascript,model_v2,886,28,41,False,False,True,True,True,none,False
6,70,beginner,12,24,2025-12-05T23:13:32.902592,javascript,model_v2,727,31,34,False,False,False,False,False,runtime_error,False
6,70,beginner,12,25,2025-12-05T23:19:52.902592,javascript,model_v2,873,30,45,True,False,False,True,False,logical_bug,False
6,70,beginner,12,26,2025-12-05T23:14:52.902592,javascript,model_v2,595,15,23,True,True,False,True,True,none,False
6,70,beginner,12,27,2025-12-05T23:31:50.902592,javascript,model_v2,622,16,27,False,False,True,True,False,logical_bug,False
6,70,beginner,12,28,2025-12-05T23:33:52.902592,javascript,model_v2,610,20,35,True,True,False,True,True,none,False
6,70,beginner,12,29,2025-12-05T23:32:49.902592,javascript,model_v2,636,23,36,True,True,False,True,True,none,False
6,70,beginner,12,30,2025-12-05T23:33:34.902592,javascript,model_v2,753,31,28,True,True,False,False,False,syntax_error,False
6,70,beginner,12,31,2025-12-05T23:41:08.902592,javascript,model_v2,690,39,50,True,True,False,False,False,runtime_error,False
6,70,beginner,12,32,2025-12-05T23:38:41.902592,javascript,model_v2,437,26,26,False,False,True,True,True,none,False
6,70,beginner,12,33,2025-12-05T23:29:49.902592,javascript,model_v2,1018,17,29,True,True,False,True,True,none,False
6,70,beginner,12,34,2025-12-05T23:21:21.902592,javascript,model_v2,500,14,27,False,False,True,True,True,none,False
7,20,beginner,42,1,2025-12-05T23:14:01.902592,typescript,model_v1,729,16,32,True,True,False,False,False,logical_bug,False
7,20,beginner,42,2,2025-12-05T23:14:46.902592,typescript,model_v1,941,7,22,True,True,False,False,False,logical_bug,False
7,20,beginner,42,3,2025-12-05T23:13:49.902592,typescript,model_v1,1140,36,42,True,False,False,True,True,none,False
7,20,beginner,42,4,2025-12-05T23:14:30.902592,typescript,model_v1,777,25,33,True,False,False,True,True,none,False
7,20,beginner,42,5,2025-12-05T23:14:05.902592,typescript,model_v1,1192,11,14,False,False,True,False,False,syntax_error,False
7,20,beginner,42,6,2025-12-05T23:19:01.902592,typescript,model_v1,452,14,27,True,False,False,True,False,logical_bug,False
7,20,beginner,42,7,2025-12-05T23:18:50.902592,typescript,model_v1,1043,8,20,False,False,True,True,True,none,False
7,20,beginner,42,8,2025-12-05T23:21:02.902592,typescript,model_v1,933,23,40,True,False,False,True,True,none,False
7,20,beginner,42,9,2025-12-05T23:22:10.902592,typescript,model_v1,862,33,48,False,False,True,True,True,none,False
7,20,beginner,42,10,2025-12-05T23:15:11.902592,typescript,model_v1,1041,18,13,True,True,False,True,False,logical_bug,False
8,88,intermediate,30,1,2025-12-05T23:17:21.902592,javascript,model_v1,824,32,35,False,False,True,True,False,logical_bug,False
8,88,intermediate,30,2,2025-12-05T23:17:35.902592,javascript,model_v1,755,38,41,True,True,False,True,False,logical_bug,False
8,88,intermediate,30,3,2025-12-05T23:17:44.902592,javascript,model_v1,969,32,41,False,False,True,False,False,runtime_error,False
8,88,intermediate,30,4,2025-12-05T23:18:56.902592,javascript,model_v1,939,39,35,False,False,True,False,False,runtime_error,False
8,88,intermediate,30,5,2025-12-05T23:16:51.902592,javascript,model_v1,760,37,49,False,False,True,False,False,runtime_error,False
8,88,intermediate,30,6,2025-12-05T23:19:38.902592,javascript,model_v1,969,20,15,False,False,True,False,False,logical_bug,False
8,88,intermediate,30,7,2025-12-05T23:19:23.902592,javascript,model_v1,973,7,8,True,False,False,True,True,none,False
8,88,intermediate,30,8,2025-12-05T23:24:09.902592,javascript,model_v1,613,32,48,True,True,False,False,False,logical_bug,False
8,88,intermediate,30,9,2025-12-05T23:18:00.902592,javascript,model_v1,942,22,29,False,False,False,True,True,none,False
8,88,intermediate,30,10,2025-12-05T23:20:38.902592,javascript,model_v1,797,9,6,False,False,False,True,True,none,False
8,88,intermediate,30,11,2025-12-05T23:26:08.902592,javascript,model_v1,819,37,45,False,False,True,True,False,logical_bug,False
8,88,intermediate,30,12,2025-12-05T23:21:33.902592,javascript,model_v1,615,9,5,False,False,True,True,True,none,False
8,88,intermediate,30,13,2025-12-05T23:19:44.902592,javascript,model_v1,568,11,8,False,False,True,False,False,logical_bug,False
8,88,intermediate,30,14,2025-12-05T23:30:05.902592,javascript,model_v1,920,25,36,False,False,True,True,True,none,False
8,88,intermediate,30,15,2025-12-05T23:18:09.902592,javascript,model_v1,770,17,36,False,False,True,False,False,syntax_error,False
8,88,intermediate,30,16,2025-12-05T23:22:10.902592,javascript,model_v1,833,18,14,False,False,False,True,True,none,False
8,88,intermediate,30,17,2025-12-05T23:30:50.902592,javascript,model_v1,919,30,38,False,False,True,True,True,none,False
8,88,intermediate,30,18,2025-12-05T23:18:57.902592,javascript,model_v1,590,15,17,True,True,False,False,False,logical_bug,False
8,88,intermediate,30,19,2025-12-05T23:19:38.902592,javascript,model_v1,1036,9,21,False,False,False,False,False,runtime_error,False
8,88,intermediate,30,20,2025-12-05T23:35:22.902592,javascript,model_v1,846,37,51,False,False,True,False,False,syntax_error,False
8,88,intermediate,30,21,2025-12-05T23:31:44.902592,javascript,model_v1,419,20,26,True,True,False,True,True,none,False
8,88,intermediate,30,22,2025-12-05T23:19:48.902592,javascript,model_v1,900,30,36,False,False,True,True,True,none,False
8,88,intermediate,30,23,2025-12-05T23:22:40.902592,javascript,model_v1,1129,33,33,False,False,False,False,False,syntax_error,True
8,88,intermediate,30,24,2025-12-05T23:19:29.902592,javascript,model_v1,819,37,33,True,True,False,False,False,syntax_error,False
8,88,intermediate,30,25,2025-12-05T23:32:50.902592,javascript,model_v1,926,22,37,False,False,False,False,False,runtime_error,False
8,88,intermediate,30,26,2025-12-05T23:26:52.902592,javascript,model_v1,722,21,21,True,False,False,True,False,logical_bug,False
8,88,intermediate,30,27,2025-12-05T23:32:02.902592,javascript,model_v1,908,26,29,False,False,True,True,True,none,False
8,88,intermediate,30,28,2025-12-05T23:37:16.902592,javascript,model_v1,961,30,48,True,True,False,True,True,none,False
8,88,intermediate,30,29,2025-12-05T23:32:20.902592,javascript,model_v1,784,14,33,False,False,True,True,True,none,False
8,88,intermediate,30,30,2025-12-05T23:35:13.902592,javascript,model_v1,1065,30,40,True,False,False,True,False,logical_bug,False
8,88,intermediate,30,31,2025-12-05T23:32:30.902592,javascript,model_v1,801,33,48,False,False,False,True,False,logical_bug,False
8,88,intermediate,30,32,2025-12-05T23:44:11.902592,javascript,model_v1,863,15,18,False,False,True,False,False,runtime_error,False
8,88,intermediate,30,33,2025-12-05T23:30:23.902592,javascript,model_v1,918,27,42,False,False,False,True,True,none,False
8,88,intermediate,30,34,2025-12-05T23:42:28.902592,javascript,model_v1,866,18,17,False,False,False,False,False,runtime_error,False
8,88,intermediate,30,35,2025-12-05T23:28:04.902592,javascript,model_v1,1164,8,26,True,True,False,True,True,none,False
8,88,intermediate,30,36,2025-12-05T23:48:32.902592,javascript,model_v1,899,10,22,True,True,False,True,True,none,False
8,88,intermediate,30,37,2025-12-05T23:28:46.902592,javascript,model_v1,757,18,16,False,False,False,True,True,none,False
8,88,intermediate,30,38,2025-12-05T23:46:49.902592,javascript,model_v1,677,8,23,True,False,False,True,True,none,False
9,28,beginner,14,1,2025-12-05T23:19:51.902592,typescript,model_v1,533,21,38,True,True,False,True,True,none,False
9,28,beginner,14,2,2025-12-05T23:20:08.902592,typescript,model_v1,550,31,48,False,False,False,True,False,logical_bug,False
9,28,beginner,14,3,2025-12-05T23:22:03.902592,typescript,model_v1,659,13,19,False,False,False,False,False,logical_bug,False
9,28,beginner,14,4,2025-12-05T23:21:26.902592,typescript,model_v1,1029,26,38,True,True,False,True,True,none,False
9,28,beginner,14,5,2025-12-05T23:22:21.902592,typescript,model_v1,675,5,24,True,False,False,False,False,runtime_error,False
9,28,beginner,14,6,2025-12-05T23:25:23.902592,typescript,model_v1,1077,8,5,True,True,False,True,False,logical_bug,False
9,28,beginner,14,7,2025-12-05T23:26:01.902592,typescript,model_v1,582,36,55,True,True,False,True,True,none,False
9,28,beginner,14,8,2025-12-05T23:27:02.902592,typescript,model_v1,795,24,20,False,False,True,True,False,logical_bug,False
9,28,beginner,14,9,2025-12-05T23:22:21.902592,typescript,model_v1,791,34,48,False,False,False,True,True,none,False
9,28,beginner,14,10,2025-12-05T23:29:05.902592,typescript,model_v1,874,9,4,True,True,False,False,False,runtime_error,False
9,28,beginner,14,11,2025-12-05T23:28:06.902592,typescript,model_v1,848,20,33,True,True,False,True,False,logical_bug,False
